	ensembl_gene_id	external_gene_id
5018	ENSMUSG00000097338	Gm2464
5019	ENSMUSG00000032451	Trim42
5020	ENSMUSG00000054568	Usp17la
5021	ENSMUSG00000081223	Gm12247
5022	ENSMUSG00000097584	1700125G22Rik
5023	ENSMUSG00000059005	Hnrnpa3
5024	ENSMUSG00000031447	Lamp1
5025	ENSMUSG00000028431	Ikbkap
5026	ENSMUSG00000087629	Gm12246
5027	ENSMUSG00000097583	6430590A07Rik
5028	ENSMUSG00000030484	Lypd5
5029	ENSMUSG00000073917	Olfr665
5030	ENSMUSG00000097639	C430002E04Rik
5031	ENSMUSG00000082292	Gm12250
5032	ENSMUSG00000063582	Olfr666
5033	ENSMUSG00000087347	1700047K16Rik
5034	ENSMUSG00000097040	2610316D01Rik
5035	ENSMUSG00000031093	Dock11
5036	ENSMUSG00000084384	Gm12251
5037	ENSMUSG00000056782	Olfr667
5038	ENSMUSG00000054342	Kcnn4
5039	ENSMUSG00000031918	Mtmr2
5040	ENSMUSG00000034151	Zbbx
5041	ENSMUSG00000056763	Cspp1
5042	ENSMUSG00000082181	Gm12252
5043	ENSMUSG00000097885	5031434O11Rik
5044	ENSMUSG00000048118	Arid4a
5045	ENSMUSG00000057770	Olfr668
5046	ENSMUSG00000081287	Olfr333-ps1
5047	ENSMUSG00000081355	Gm15264
5048	ENSMUSG00000038515	Grtp1
5049	ENSMUSG00000073916	Olfr669
5050	ENSMUSG00000097599	Gm26678
5051	ENSMUSG00000034285	Nipsnap1
5052	ENSMUSG00000084058	Gm15263
5053	ENSMUSG00000094685	Gm5900
5054	ENSMUSG00000024695	Zfp91
5055	ENSMUSG00000087660	B230398E01Rik
5056	ENSMUSG00000097339	Gm26671
5057	ENSMUSG00000062006	Rpl34
5058	ENSMUSG00000084846	A730011C13Rik
5059	ENSMUSG00000044705	Olfr670
5060	ENSMUSG00000035459	Stab2
5061	ENSMUSG00000097725	4930593A02Rik
5062	ENSMUSG00000094531	Olfr671
5063	ENSMUSG00000086288	Gm15265
5064	ENSMUSG00000025413	Ttc4
5065	ENSMUSG00000097724	Gm26850
5066	ENSMUSG00000034744	Nagk
5067	ENSMUSG00000051172	Olfr672
5068	ENSMUSG00000097252	Gm6634
5069	ENSMUSG00000085956	4930481B07Rik
5070	ENSMUSG00000085304	Gm12802
5071	ENSMUSG00000096773	Olfr675
5072	ENSMUSG00000097250	Gm26771
5073	ENSMUSG00000098198	Gm9169
5074	ENSMUSG00000019856	Fam184a
5075	ENSMUSG00000082941	Gm12850
5076	ENSMUSG00000093424	6330562C20Rik
5077	ENSMUSG00000096935	1700113A16Rik
5078	ENSMUSG00000043913	Ccdc60
5079	ENSMUSG00000083822	Hmgb1-ps5
5080	ENSMUSG00000073915	Olfr676
5081	ENSMUSG00000069456	Rdh16
5082	ENSMUSG00000097004	4731419I09Rik
5083	ENSMUSG00000082279	Gm12870
5084	ENSMUSG00000086556	Gm15444
5085	ENSMUSG00000097515	1700040D17Rik
5086	ENSMUSG00000086041	Gm12869
5087	ENSMUSG00000093577	Gm20632
5088	ENSMUSG00000073914	Olfr677
5089	ENSMUSG00000093553	Gm20633
5090	ENSMUSG00000081916	Gm12899
5091	ENSMUSG00000097167	Gm16740
5092	ENSMUSG00000070392	Gm20634
5093	ENSMUSG00000073913	Olfr678
5094	ENSMUSG00000002210	Smg9
5095	ENSMUSG00000047014	Catsperb
5096	ENSMUSG00000097532	Gm4349
5097	ENSMUSG00000031631	4933411K20Rik
5098	ENSMUSG00000015806	Qdpr
5099	ENSMUSG00000085549	1700047F07Rik
5100	ENSMUSG00000028289	Epha7
5101	ENSMUSG00000097189	Gm26594
5102	ENSMUSG00000093507	Gm20627
5103	ENSMUSG00000096029	Olfr679
5104	ENSMUSG00000054052	Rdh19
5105	ENSMUSG00000097204	Gm17690
5106	ENSMUSG00000093656	Gm20628
5107	ENSMUSG00000032452	Clstn2
5108	ENSMUSG00000097807	Gm26553
5109	ENSMUSG00000095248	Olfr681
5110	ENSMUSG00000097539	4930477E14Rik
5111	ENSMUSG00000015452	Ager
5112	ENSMUSG00000097299	Gm26654
5113	ENSMUSG00000026585	Kifap3
5114	ENSMUSG00000097851	Gm17580
5115	ENSMUSG00000059768	Olfr682-ps1
5116	ENSMUSG00000019873	Reep3
5117	ENSMUSG00000097041	Pafah1b1-ps1
5118	ENSMUSG00000020917	Acly
5119	ENSMUSG00000097420	Gm17575
5120	ENSMUSG00000095836	Gm21960
5121	ENSMUSG00000044120	Olfr683
5122	ENSMUSG00000040321	Zfp770
5123	ENSMUSG00000030180	Kdm5a
5124	ENSMUSG00000032691	Nlrp3
5125	ENSMUSG00000074398	Gm15441
5126	ENSMUSG00000097753	Gm26689
5127	ENSMUSG00000047225	Olfr684
5128	ENSMUSG00000084874	Gm12906
5129	ENSMUSG00000097143	Gm17608
5130	ENSMUSG00000047794	Olfr685
5131	ENSMUSG00000097362	Gm26544
5132	ENSMUSG00000045327	6330549D23Rik
5133	ENSMUSG00000085342	Gm12254
5134	ENSMUSG00000048425	Olfr686
5135	ENSMUSG00000045896	Paip2b
5136	ENSMUSG00000097737	Gm26530
5137	ENSMUSG00000083501	Gm12255
5138	ENSMUSG00000073908	Olfr687
5139	ENSMUSG00000064252	Olfr329-ps
5140	ENSMUSG00000097124	A530020G20Rik
5141	ENSMUSG00000020722	Cacng1
5142	ENSMUSG00000025759	Mfsd8
5143	ENSMUSG00000073909	Olfr688
5144	ENSMUSG00000097852	4933405D12Rik
5145	ENSMUSG00000073907	Olfr689
5146	ENSMUSG00000097456	Gm16958
5147	ENSMUSG00000029287	Tgfbr3
5148	ENSMUSG00000050266	Olfr690
5149	ENSMUSG00000097761	4930534D22Rik
5150	ENSMUSG00000043948	Olfr691
5151	ENSMUSG00000095494	Gm7391
5152	ENSMUSG00000097911	Gm26691
5153	ENSMUSG00000029925	Tbxas1
5154	ENSMUSG00000027985	Lef1
5155	ENSMUSG00000097031	Gm26820
5156	ENSMUSG00000030249	Abcc9
5157	ENSMUSG00000059610	Olfr222
5158	ENSMUSG00000073906	Olfr692
5159	ENSMUSG00000021175	Cdca7l
5160	ENSMUSG00000062028	Irgc1
5161	ENSMUSG00000034274	Thoc5
5162	ENSMUSG00000097858	9530052C20Rik
5163	ENSMUSG00000048919	Olfr223
5164	ENSMUSG00000097183	Gm17501
5165	ENSMUSG00000020723	Cacng4
5166	ENSMUSG00000046223	Plaur
5167	ENSMUSG00000029627	Zkscan14
5168	ENSMUSG00000097745	AI115009
5169	ENSMUSG00000097898	4930455B14Rik
5170	ENSMUSG00000044061	Olfr225
5171	ENSMUSG00000034224	Slc38a8
5172	ENSMUSG00000069258	Prl2b1
5173	ENSMUSG00000032021	Crtam
5174	ENSMUSG00000097547	B230110C06Rik
5175	ENSMUSG00000049265	Kcnk3
5176	ENSMUSG00000097577	6230400D17Rik
5177	ENSMUSG00000024696	Lpxn
5178	ENSMUSG00000097601	Gm26660
5179	ENSMUSG00000097136	Gm26772
5180	ENSMUSG00000095356	Gm7398
5181	ENSMUSG00000097002	Gm2670
5182	ENSMUSG00000060899	Rpl21-ps11
5183	ENSMUSG00000054793	Cadm4
5184	ENSMUSG00000087223	4930442L01Rik
5185	ENSMUSG00000097794	Gm2990
5186	ENSMUSG00000029175	Slc35f6
5187	ENSMUSG00000086557	Gm15999
5188	ENSMUSG00000036504	Phpt1
5189	ENSMUSG00000074753	Gm14092
5190	ENSMUSG00000097310	A930038B10Rik
5191	ENSMUSG00000022435	Upk3a
5192	ENSMUSG00000074388	Gm5544
5193	ENSMUSG00000021846	Peli2
5194	ENSMUSG00000086361	Gm6569
5195	ENSMUSG00000087594	BC039771
5196	ENSMUSG00000097431	Gm26782
5197	ENSMUSG00000036246	Gmip
5198	ENSMUSG00000081919	Gm12399
5199	ENSMUSG00000042567	Nek10
5200	ENSMUSG00000097633	Gm16617
5201	ENSMUSG00000081807	Gm14849
5202	ENSMUSG00000041548	Hspb8
5203	ENSMUSG00000081722	Gm11763
5204	ENSMUSG00000097533	Gm26590
5205	ENSMUSG00000022434	Fam118a
5206	ENSMUSG00000039853	Trim14
5207	ENSMUSG00000083014	Gm11764
5208	ENSMUSG00000083331	Gm12400
5209	ENSMUSG00000097542	Gm26751
5210	ENSMUSG00000085958	A930019D19Rik
5211	ENSMUSG00000097743	Gm16973
5212	ENSMUSG00000040938	Slc16a11
5213	ENSMUSG00000042938	Gm14117
5214	ENSMUSG00000097933	1700039M10Rik
5215	ENSMUSG00000085796	4933406D12Rik
5216	ENSMUSG00000083222	Gm12427
5217	ENSMUSG00000031835	Mbtps1
5218	ENSMUSG00000027602	Map1lc3a
5219	ENSMUSG00000074639	BC089597
5220	ENSMUSG00000097303	3110083C13Rik
5221	ENSMUSG00000080870	Gm14111
5222	ENSMUSG00000087618	Gm14114
5223	ENSMUSG00000097775	4931440J10Rik
5224	ENSMUSG00000082158	Gm14116
5225	ENSMUSG00000082185	Gm12428
5226	ENSMUSG00000064264	Zfp428
5227	ENSMUSG00000021345	Prl8a6
5228	ENSMUSG00000032842	Abcc10
5229	ENSMUSG00000097501	Gm26536
5230	ENSMUSG00000086509	Nkx2-2os
5231	ENSMUSG00000023033	Scn8a
5232	ENSMUSG00000097545	A930011O12Rik
5233	ENSMUSG00000040373	Cacng5
5234	ENSMUSG00000081971	Gm14115
5235	ENSMUSG00000084371	Gm14113
5236	ENSMUSG00000082495	Gm12570
5237	ENSMUSG00000034189	Hsdl1
5238	ENSMUSG00000097284	4930480K23Rik
5239	ENSMUSG00000031389	Arhgap4
5240	ENSMUSG00000085744	Gm12259
5241	ENSMUSG00000038507	Parp12
5242	ENSMUSG00000087654	Gm12256
5243	ENSMUSG00000010797	Wnt2
5244	ENSMUSG00000097243	Gm26908
5245	ENSMUSG00000086063	Gm12257
5246	ENSMUSG00000041037	Irgq
5247	ENSMUSG00000062822	4833420G17Rik
5248	ENSMUSG00000097172	4930444M15Rik
5249	ENSMUSG00000024236	Svil
5250	ENSMUSG00000020396	Nefh
5251	ENSMUSG00000080712	Hist3h2bb-ps
5252	ENSMUSG00000055991	Zkscan5
5253	ENSMUSG00000037876	Jmjd1c
5254	ENSMUSG00000034730	Bai1
5255	ENSMUSG00000080152	Gm12260
5256	ENSMUSG00000011632	Pinlyp
5257	ENSMUSG00000097927	Gm6999
5258	ENSMUSG00000085379	2310058D17Rik
5259	ENSMUSG00000031831	Dnaaf1
5260	ENSMUSG00000033033	Calhm2
5261	ENSMUSG00000097142	Gm26778
5262	ENSMUSG00000044465	Fam160a2
5263	ENSMUSG00000036339	Tmem260
5264	ENSMUSG00000096911	Gm2165
5265	ENSMUSG00000029177	Cenpa
5266	ENSMUSG00000097358	Gm26773
5267	ENSMUSG00000082089	Gm12431
5268	ENSMUSG00000096997	Gm26791
5269	ENSMUSG00000029279	Brdt
5270	ENSMUSG00000031633	Slc25a4
5271	ENSMUSG00000040134	Rdh7
5272	ENSMUSG00000097903	Gm26679
5273	ENSMUSG00000083577	Gm12432
5274	ENSMUSG00000057147	Dph6
5275	ENSMUSG00000082589	Gm12433
5276	ENSMUSG00000051768	Xrcc1
5277	ENSMUSG00000044468	Fam46c
5278	ENSMUSG00000085121	5730437C11Rik
5279	ENSMUSG00000067851	Arfgef1
5280	ENSMUSG00000079258	Calhm1
5281	ENSMUSG00000097709	2810429I04Rik
5282	ENSMUSG00000086833	Gm12440
5283	ENSMUSG00000031861	Lpar2
5284	ENSMUSG00000094219	Calhm3
5285	ENSMUSG00000083888	Gm12441
5286	ENSMUSG00000024109	Nrxn1
5287	ENSMUSG00000081183	Gm12449
5288	ENSMUSG00000091230	Gm6970
5289	ENSMUSG00000080832	M6pr-ps
5290	ENSMUSG00000022432	Smc1b
5291	ENSMUSG00000097859	Gm26601
5292	ENSMUSG00000097009	Gm26861
5293	ENSMUSG00000072902	Gm10435
5294	ENSMUSG00000026584	Scyl3
5295	ENSMUSG00000097715	Gpr137b-ps
5296	ENSMUSG00000032020	Ubash3b
5297	ENSMUSG00000085882	2610507I01Rik
5298	ENSMUSG00000097838	C530050E15Rik
5299	ENSMUSG00000072898	Gm10434
5300	ENSMUSG00000015839	Nfe2l2
5301	ENSMUSG00000066721	Zfp575
5302	ENSMUSG00000046995	2610303G11Rik
5303	ENSMUSG00000024030	Abcg1
5304	ENSMUSG00000097461	Gm26735
5305	ENSMUSG00000086910	Gm15755
5306	ENSMUSG00000021224	Numb
5307	ENSMUSG00000006435	Neurl1a
5308	ENSMUSG00000084145	Gm12263
5309	ENSMUSG00000097151	Gm26514
5310	ENSMUSG00000083234	Gm12262
5311	ENSMUSG00000096932	5033403F01Rik
5312	ENSMUSG00000031832	Taf1c
5313	ENSMUSG00000031860	Pbx4
5314	ENSMUSG00000042599	Jhdm1d
5315	ENSMUSG00000097752	Gm26688
5316	ENSMUSG00000037818	3110057O12Rik
5317	ENSMUSG00000064254	Ethe1
5318	ENSMUSG00000008763	Man1a2
5319	ENSMUSG00000097373	Gm26877
5320	ENSMUSG00000002107	Celf2
5321	ENSMUSG00000084774	Gm14110
5322	ENSMUSG00000097622	A330033J07Rik
5323	ENSMUSG00000087521	AI646519
5324	ENSMUSG00000095089	Gm7408
5325	ENSMUSG00000097326	A330048O09Rik
5326	ENSMUSG00000083126	Gm14109
5327	ENSMUSG00000031448	Adprhl1
5328	ENSMUSG00000097059	Fam120aos
5329	ENSMUSG00000080844	Gm14107
5330	ENSMUSG00000081741	Gm14106
5331	ENSMUSG00000078289	Gm10923
5332	ENSMUSG00000097495	Gm26651
5333	ENSMUSG00000041079	Rwdd2b
5334	ENSMUSG00000051986	A530006G24Rik
5335	ENSMUSG00000038383	Pigu
5336	ENSMUSG00000097361	4930550C17Rik
5337	ENSMUSG00000032456	Nmnat3
5338	ENSMUSG00000074277	Phldb3
5339	ENSMUSG00000009090	Ap1b1
5340	ENSMUSG00000097717	1700066J03Rik
5341	ENSMUSG00000010796	Asz1
5342	ENSMUSG00000097399	Gm26555
5343	ENSMUSG00000086141	9030622O22Rik
5344	ENSMUSG00000097502	4930528D03Rik
5345	ENSMUSG00000035095	Fam167a
5346	ENSMUSG00000056824	Zfp663
5347	ENSMUSG00000083750	Gm14108
5348	ENSMUSG00000050965	Prkca
5349	ENSMUSG00000057454	Lypd3
5350	ENSMUSG00000096609	1700045I11Rik
5351	ENSMUSG00000097242	Gm16907
5352	ENSMUSG00000082911	Gm14119
5353	ENSMUSG00000094984	Gm10595
5354	ENSMUSG00000097101	1810034E14Rik
5355	ENSMUSG00000083929	Gm10600
5356	ENSMUSG00000062773	Tex101
5357	ENSMUSG00000097562	Gm26639
5358	ENSMUSG00000044006	Cilp2
5359	ENSMUSG00000097066	Gm26758
5360	ENSMUSG00000097118	Gm17514
5361	ENSMUSG00000049530	Clrn2
5362	ENSMUSG00000097849	Gm26754
5363	ENSMUSG00000087195	Gm12907
5364	ENSMUSG00000097659	Gm26715
5365	ENSMUSG00000045587	BC049730
5366	ENSMUSG00000087289	4933424M12Rik
5367	ENSMUSG00000097483	Gm26806
5368	ENSMUSG00000097033	Gm26819
5369	ENSMUSG00000048967	Yjefn3
5370	ENSMUSG00000078611	Gm5901
5371	ENSMUSG00000083938	Gm12448
5372	ENSMUSG00000097146	Gm4211
5373	ENSMUSG00000083504	Gm12450
5374	ENSMUSG00000058717	Gm4763
5375	ENSMUSG00000074635	3110070M22Rik
5376	ENSMUSG00000080754	Rpl36-ps7
5377	ENSMUSG00000042501	Cpa6
5378	ENSMUSG00000097098	9330111N05Rik
5379	ENSMUSG00000025616	Usp16
5380	ENSMUSG00000030016	Zfml
5381	ENSMUSG00000082763	Gm12457
5382	ENSMUSG00000039682	Lap3
5383	ENSMUSG00000041380	Htr2c
5384	ENSMUSG00000027366	Sppl2a
5385	ENSMUSG00000047502	Mroh7
5386	ENSMUSG00000085244	B930086A06Rik
5387	ENSMUSG00000030897	Cnga4
5388	ENSMUSG00000097793	Gm17259
5389	ENSMUSG00000082354	Gm378
5390	ENSMUSG00000018581	Dnah11
5391	ENSMUSG00000036199	Ndufa13
5392	ENSMUSG00000026815	Gfi1b
5393	ENSMUSG00000021187	Tc2n
5394	ENSMUSG00000097292	A230107N01Rik
5395	ENSMUSG00000007812	Zfp655
5396	ENSMUSG00000081440	Gm12464
5397	ENSMUSG00000097182	A830009L08Rik
5398	ENSMUSG00000074634	Gm7120
5399	ENSMUSG00000052212	Cd177
5400	ENSMUSG00000001768	Rin2
5401	ENSMUSG00000086923	4930406D18Rik
5402	ENSMUSG00000015478	Rnf5
5403	ENSMUSG00000097582	Gm26527
5404	ENSMUSG00000028059	Arhgef2
5405	ENSMUSG00000097932	C430039J16Rik
5406	ENSMUSG00000053957	Gm12474
5407	ENSMUSG00000097346	Gm26619
5408	ENSMUSG00000097848	Gm807
5409	ENSMUSG00000047654	Tssk6
5410	ENSMUSG00000083842	Gm12485
5411	ENSMUSG00000040127	Sdr9c7
5412	ENSMUSG00000097828	6430562O15Rik
5413	ENSMUSG00000082000	Gm12488
5414	ENSMUSG00000030898	Cckbr
5415	ENSMUSG00000094114	Gm21967
5416	ENSMUSG00000082415	Gm12486
5417	ENSMUSG00000082303	Gm13633
5418	ENSMUSG00000097027	Gm26559
5419	ENSMUSG00000083546	Tpt1-ps1
5420	ENSMUSG00000005417	Mprip
5421	ENSMUSG00000046402	Rbp1
5422	ENSMUSG00000097544	Gm26750
5423	ENSMUSG00000074715	Ccl28
5424	ENSMUSG00000029419	Gm996
5425	ENSMUSG00000081569	Gm12490
5426	ENSMUSG00000097308	Gm6410
5427	ENSMUSG00000089916	Gm16160
5428	ENSMUSG00000087200	Gm12908
5429	ENSMUSG00000096938	9530052E02Rik
5430	ENSMUSG00000031922	Cep57
5431	ENSMUSG00000086745	2410057H14Rik
5432	ENSMUSG00000085153	B230314M03Rik
5433	ENSMUSG00000020781	Tsen54
5434	ENSMUSG00000096957	E230013L22Rik
5435	ENSMUSG00000093930	Hmgcs1
5436	ENSMUSG00000032454	Rbp2
5437	ENSMUSG00000098153	Gm27024
5438	ENSMUSG00000028612	4930430J20Rik
5439	ENSMUSG00000097230	Gm26853
5440	ENSMUSG00000054169	Ceacam10
5441	ENSMUSG00000097263	Gm26804
5442	ENSMUSG00000054379	2410024N13Rik
5443	ENSMUSG00000097042	Gm17491
5444	ENSMUSG00000036180	Gatad2a
5445	ENSMUSG00000086713	4930407G08Rik
5446	ENSMUSG00000097839	Gm26909
5447	ENSMUSG00000050347	Gm9844
5448	ENSMUSG00000029168	Dpysl5
5449	ENSMUSG00000051107	Gm15440
5450	ENSMUSG00000095675	Ccl21b
5451	ENSMUSG00000097654	Gm26714
5452	ENSMUSG00000063919	Srrm4
5453	ENSMUSG00000031289	Il13ra2
5454	ENSMUSG00000091955	Gm9844
5455	ENSMUSG00000029924	Slc37a3
5456	ENSMUSG00000097262	4933416M07Rik
5457	ENSMUSG00000097928	Gm26578
5458	ENSMUSG00000015087	Rabl6
5459	ENSMUSG00000083957	Gm12742
5460	ENSMUSG00000094695	Gm21953
5461	ENSMUSG00000037060	Prkcdbp
5462	ENSMUSG00000097257	Gm26768
5463	ENSMUSG00000070420	Zscan25
5464	ENSMUSG00000029333	Rasgef1b
5465	ENSMUSG00000062732	Lypd4
5466	ENSMUSG00000022431	Ribc2
5467	ENSMUSG00000097357	Gm16793
5468	ENSMUSG00000081734	Gm12740
5469	ENSMUSG00000095930	Nim1
5470	ENSMUSG00000097474	Gm26584
5471	ENSMUSG00000024266	Adad2
5472	ENSMUSG00000097491	Gm2366
5473	ENSMUSG00000087462	Gm2200
5474	ENSMUSG00000037049	Smpd1
5475	ENSMUSG00000097534	Gm16675
5476	ENSMUSG00000095802	Gm7415
5477	ENSMUSG00000050945	Zfp438
5478	ENSMUSG00000093996	Gm21598
5479	ENSMUSG00000051074	4930579K19Rik
5480	ENSMUSG00000097910	5033428I22Rik
5481	ENSMUSG00000087119	Atg4a-ps
5482	ENSMUSG00000002897	Il17ra
5483	ENSMUSG00000096917	2500002B13Rik
5484	ENSMUSG00000041406	BC055324
5485	ENSMUSG00000081910	Gm15986
5486	ENSMUSG00000011349	Dmrtc2
5487	ENSMUSG00000097695	Gm26905
5488	ENSMUSG00000085754	Gm15886
5489	ENSMUSG00000097609	Gm26659
5490	ENSMUSG00000097472	Gm26586
5491	ENSMUSG00000094870	Zfp131
5492	ENSMUSG00000097000	Gm17435
5493	ENSMUSG00000097174	Gm4890
5494	ENSMUSG00000005043	Sgsh
5495	ENSMUSG00000037032	Apbb1
5496	ENSMUSG00000045246	Kcng4
5497	ENSMUSG00000096943	Gm26721
5498	ENSMUSG00000048960	Prex2
5499	ENSMUSG00000084997	Gm15471
5500	ENSMUSG00000094626	Cecr6
5501	ENSMUSG00000017667	Zfp334
5502	ENSMUSG00000041512	4930569F06Rik
5503	ENSMUSG00000097193	Gm26664
5504	ENSMUSG00000032458	Copb2
5505	ENSMUSG00000042410	Agps
5506	ENSMUSG00000097631	Gm2716
5507	ENSMUSG00000044367	Slc16a13
5508	ENSMUSG00000097520	Gm26843
5509	ENSMUSG00000024238	Zeb1
5510	ENSMUSG00000058979	Cecr5
5511	ENSMUSG00000023336	Wfdc1
5512	ENSMUSG00000097194	9330175E14Rik
5513	ENSMUSG00000029923	Rab19
5514	ENSMUSG00000021451	Sema4d
5515	ENSMUSG00000021953	Tdh
5516	ENSMUSG00000030895	Hpx
5517	ENSMUSG00000006369	Fbln1
5518	ENSMUSG00000097026	Gm26786
5519	ENSMUSG00000036093	Arl5a
5520	ENSMUSG00000084760	Gm15472
5521	ENSMUSG00000097393	D030068K23Rik
5522	ENSMUSG00000066900	Suds3
5523	ENSMUSG00000031858	Mau2
5524	ENSMUSG00000006784	Ttc25
5525	ENSMUSG00000027670	Ocstamp
5526	ENSMUSG00000063296	Tmem117
5527	ENSMUSG00000034201	Gas2l1
5528	ENSMUSG00000040952	Rps19
5529	ENSMUSG00000069804	Gm10277
5530	ENSMUSG00000097409	Gm26832
5531	ENSMUSG00000034254	Agpat1
5532	ENSMUSG00000097380	Gm26816
5533	ENSMUSG00000087678	Gm14120
5534	ENSMUSG00000085868	Gm13632
5535	ENSMUSG00000097637	4933417D19Rik
5536	ENSMUSG00000082190	Gm13641
5537	ENSMUSG00000081580	Gm14129
5538	ENSMUSG00000097203	4732419C18Rik
5539	ENSMUSG00000086846	Gm13642
5540	ENSMUSG00000086963	Gm14135
5541	ENSMUSG00000017453	Pipox
5542	ENSMUSG00000097089	Gm26879
5543	ENSMUSG00000081560	Gm9218
5544	ENSMUSG00000051076	Vtcn1
5545	ENSMUSG00000034871	Fam151a
5546	ENSMUSG00000097316	Gm10516
5547	ENSMUSG00000084946	Dlx1os
5548	ENSMUSG00000038506	Dcun1d2
5549	ENSMUSG00000070419	Cyp3a57
5550	ENSMUSG00000097325	Gm16897
5551	ENSMUSG00000087570	Gm13647
5552	ENSMUSG00000033219	Gm9758
5553	ENSMUSG00000053617	Sh3pxd2a
5554	ENSMUSG00000029922	Mkrn1
5555	ENSMUSG00000086641	Gm13663
5556	ENSMUSG00000086629	2810403D21Rik
5557	ENSMUSG00000033805	Ephx4
5558	ENSMUSG00000096929	A330023F24Rik
5559	ENSMUSG00000084794	Gm13662
5560	ENSMUSG00000021346	Prl8a8
5561	ENSMUSG00000081878	Gm13739
5562	ENSMUSG00000025330	Padi4
5563	ENSMUSG00000094237	AF067063
5564	ENSMUSG00000018459	Slc13a3
5565	ENSMUSG00000072893	4933439C10Rik
5566	ENSMUSG00000021848	Otx2
5567	ENSMUSG00000095514	D13Ertd608e
5568	ENSMUSG00000087345	Gm13746
5569	ENSMUSG00000036989	Trim3
5570	ENSMUSG00000024029	Tff3
5571	ENSMUSG00000096284	Tcstv1
5572	ENSMUSG00000085439	Gm13634
5573	ENSMUSG00000003379	Cd79a
5574	ENSMUSG00000096175	Gm21761
5575	ENSMUSG00000085001	BB114351
5576	ENSMUSG00000095234	Gm21586
5577	ENSMUSG00000078537	B020031M17Rik
5578	ENSMUSG00000097797	Gm26901
5579	ENSMUSG00000086231	4732447D17Rik
5580	ENSMUSG00000096892	Gm10597
5581	ENSMUSG00000084261	Gm13635
5582	ENSMUSG00000097893	1700034P13Rik
5583	ENSMUSG00000081538	Gm13636
5584	ENSMUSG00000095029	Gm21370
5585	ENSMUSG00000080865	Gm13637
5586	ENSMUSG00000091255	Speer4e
5587	ENSMUSG00000095609	Gm21188
5588	ENSMUSG00000083279	Gm13638
5589	ENSMUSG00000096323	Gm20767
5590	ENSMUSG00000097171	Gm17644
5591	ENSMUSG00000081314	Gm14132
5592	ENSMUSG00000038656	Cyp3a16
5593	ENSMUSG00000083255	Gm12738
5594	ENSMUSG00000095653	Gm21818
5595	ENSMUSG00000097744	D030040B21Rik
5596	ENSMUSG00000081470	Gm14131
5597	ENSMUSG00000034209	Rasl10a
5598	ENSMUSG00000083783	Gm12739
5599	ENSMUSG00000081957	Ak3l2-ps
5600	ENSMUSG00000093909	Gm3883
5601	ENSMUSG00000047171	Helt
5602	ENSMUSG00000094027	Gm21762
5603	ENSMUSG00000020652	Cenpo
5604	ENSMUSG00000081494	Gm14130
5605	ENSMUSG00000085093	Gm12737
5606	ENSMUSG00000011306	Sugp1
5607	ENSMUSG00000097934	6720483E21Rik
5608	ENSMUSG00000024028	Tff2
5609	ENSMUSG00000063846	Gm21731
5610	ENSMUSG00000084968	Gm12743
5611	ENSMUSG00000087029	Gm14133
5612	ENSMUSG00000083630	Gm15602
5613	ENSMUSG00000097109	Gm26580
5614	ENSMUSG00000095779	Gm2163
5615	ENSMUSG00000089998	A130049A11Rik
5616	ENSMUSG00000091985	Gm17354
5617	ENSMUSG00000097268	Gm26805
5618	ENSMUSG00000034112	Atp2c2
5619	ENSMUSG00000083055	Gm14140
5620	ENSMUSG00000000317	Bcl6b
5621	ENSMUSG00000089809	A930011G23Rik
5622	ENSMUSG00000089999	Gm6485
5623	ENSMUSG00000082374	Gm12741
5624	ENSMUSG00000097083	D930019O06Rik
5625	ENSMUSG00000095071	AF067061
5626	ENSMUSG00000084320	Gm14125
5627	ENSMUSG00000082699	Gm12736
5628	ENSMUSG00000097899	Gm16894
5629	ENSMUSG00000074346	1700095B22Rik
5630	ENSMUSG00000083077	Gm14126
5631	ENSMUSG00000097649	Gm10561
5632	ENSMUSG00000038375	Trp53inp2
5633	ENSMUSG00000072188	Gm10354
5634	ENSMUSG00000085252	8430437L04Rik
5635	ENSMUSG00000022454	Nell2
5636	ENSMUSG00000094066	Gm13298
5637	ENSMUSG00000097519	4930558J18Rik
5638	ENSMUSG00000081224	Gm2066
5639	ENSMUSG00000098108	Gm27008
5640	ENSMUSG00000034139	Serpini2
5641	ENSMUSG00000033794	Lpcat2b
5642	ENSMUSG00000096260	Gm10592
5643	ENSMUSG00000097819	Gm26813
5644	ENSMUSG00000003746	Man1a
5645	ENSMUSG00000097272	Gm26649
5646	ENSMUSG00000035078	Mtmr9
5647	ENSMUSG00000056145	AI504432
5648	ENSMUSG00000085427	6430710C18Rik
5649	ENSMUSG00000096596	Gm10591
5650	ENSMUSG00000021078	Tomm20l
5651	ENSMUSG00000083964	Gm14122
5652	ENSMUSG00000025396	Hsd17b6
5653	ENSMUSG00000032459	Mrps22
5654	ENSMUSG00000086483	8030443G20Rik
5655	ENSMUSG00000034105	Tldc1
5656	ENSMUSG00000097131	D230017M19Rik
5657	ENSMUSG00000050179	A930002I21Rik
5658	ENSMUSG00000095906	Gm7421
5659	ENSMUSG00000038827	BC026590
5660	ENSMUSG00000083512	Gm12749
5661	ENSMUSG00000045608	Dbx2
5662	ENSMUSG00000097564	C430014B12Rik
5663	ENSMUSG00000091897	Gm17019
5664	ENSMUSG00000041396	Mettl18
